photo_id,user_id,lat,long,url_original,category,username,date,raw_text,preprocessed_text,is_text_missing,is_llava_imputed,local_image_path,download_ok,image_ok,quality_warning,blur_score,brightness_score,llava_raw_caption
6d2c70b0-33a8-410a-9d4f-1ca9ffa30300,b35f73ff-152a-4d66-b52a-5ac0af337c97,,,https://urbanbelonging.app/minio/photo-uploads-prod/29349eae-fb20-4b88-a78a-d0761c350776-1600.jpeg,works_well,csd,10-03-2026,,topic keyboard on laptop description open laptop with keyboard visible in front of person how to resolve or strengthen regular cleaning and maintenance for optimal performance,True,True,data/images/6d2c70b0-33a8-410a-9d4f-1ca9ffa30300.jpeg,True,True,none,189.22,127.78,topic keyboard on laptop description open laptop with keyboard visible in front of person how to resolve or strengthen regular cleaning and maintenance for optimal performance
839dda4a-531d-47b3-97ec-51183fb62ea4,bd27a6b8-dbad-4d1b-bd1b-ec0c7fa4d48a,47.55716,8.691998,https://urbanbelonging.app/minio/photo-uploads-prod/c3d7f422-2f0e-4941-8ab4-9f6b983ad75e-1600.jpeg,problem,bueelma,10-03-2026,Unterführungen Altstadt-Archhöfe | Unterführung ist nur für Passanten zwischen Altstadt und Archöfe nützlich. Die Unterführung wird daher schlecht genutzt.,underpasses old town archh fe underpass is only useful for passers by between the old town and arch fe the underpass is therefore poorly used,False,False,data/images/839dda4a-531d-47b3-97ec-51183fb62ea4.jpeg,True,True,none,1018.41,139.42,
ce54f5c1-68c3-49ae-8e21-973bb8b14434,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/2868da93-300f-49fa-b6bf-e52442ec899f-1600.jpeg,problem,nm,10-03-2026,Anschlusszug verspätet.,connecting train delayed,False,False,data/images/ce54f5c1-68c3-49ae-8e21-973bb8b14434.jpeg,True,True,too blurry,19.5,69.13,
2c4d4efd-acea-4703-a6c6-e5dfc3d850ee,3ca70150-c635-4492-9c37-48be77eb084b,47.397484,8.596347,https://urbanbelonging.app/minio/photo-uploads-prod/948e8fa8-b880-4bfb-9df3-aede578b0a61-1600.jpeg,problem,fabribg,12-03-2026,"Traffic creating delays | In the picture isn't appreciated, but is a lot of traffic in this area between two gas stations near the shooting range. Every time the bus crosses this roundabout, gets delayed due to the traffic | Well the cars going in and out of the gas station and supermarkets create the delays, maybe opening another lane that facilitates the cars leaving Winterthur helps the traffic.",traffic creating delays in the picture isn t appreciated but is a lot of traffic in this area between two gas stations near the shooting range every time the bus crosses this roundabout gets delayed due to the traffic well the cars going in and out of the gas station and supermarkets create the delays maybe opening another lane that facilitates the cars leaving winterthur helps the traffic,False,False,data/images/2c4d4efd-acea-4703-a6c6-e5dfc3d850ee.jpeg,True,True,none,719.44,131.41,
161b0609-198f-4454-a27e-b79ee4407cbc,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.501602,8.751954,https://urbanbelonging.app/minio/photo-uploads-prod/fe9a5c62-2a9f-413d-a9fd-8a4d6842a362-1600.jpeg,problem,emilie,15-03-2026,Noch mehr Müll auf dem Weg zum Bahnhof,even more garbage on the way to the station,False,False,data/images/161b0609-198f-4454-a27e-b79ee4407cbc.jpeg,True,True,none,1520.19,133.63,
4acc68c4-6931-4b1b-847d-75076a447644,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.501602,8.751953,https://urbanbelonging.app/minio/photo-uploads-prod/364bf294-183d-42fc-95af-cba0c1628663-1600.jpeg,problem,emilie,15-03-2026,"Viel Müll auf dem Weg zum Bahnhof und um den Bahnhof. | Ungutes Gefühl, Verminderung der Standortqualität",lots of garbage on the way to the station and around the station ungood feeling reduction of location quality,False,False,data/images/4acc68c4-6931-4b1b-847d-75076a447644.jpeg,True,True,none,1393.98,120.35,
2899a519-33fd-428e-8e8a-56af242c1bd3,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.501602,8.751954,https://urbanbelonging.app/minio/photo-uploads-prod/e638ad4f-974f-42a4-aed4-517d3f96f39c-1600.jpeg,problem,emilie,15-03-2026,Helle Böden oft verschmutzt | Mehr Reinigungen oder andere Bodenfarbe,bright soils often polluted more cleanings or other floor paint,False,False,data/images/2899a519-33fd-428e-8e8a-56af242c1bd3.jpeg,True,True,none,781.16,154.98,
d0a68919-6723-4dcc-be1c-cd44e233bf89,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.501602,8.751955,https://urbanbelonging.app/minio/photo-uploads-prod/4e27e9b3-e458-41ef-9785-cf47fd4c97e1-1600.jpeg,problem,emilie,15-03-2026,Informationstafel defekt | Seit Monaten funktioniert sie nicht und wurde nie repariert | Regelmässige Kontroll- und Wartungsrunden,information panel defective it hasn t worked for months and has never been repaired regular control and maintenance rounds,False,False,data/images/d0a68919-6723-4dcc-be1c-cd44e233bf89.jpeg,True,True,none,159.83,114.49,
b7514b81-c536-4195-be5b-c9e0093eb919,0f489cda-b398-4172-a173-fd2645b61c75,47.501923,8.768215,https://urbanbelonging.app/minio/photo-uploads-prod/28831250-ee61-4245-ad6b-4de50a6ac502-1600.jpeg,problem,andrewdd8400,18-03-2026,"Disabled access to the platform is very far from the shelter | Disabled people must go much further down a relatively narrow platform to shelter from bad weather. I’ve observed disabled people waiting in the rain, which is not pleasant. | Extend the shelter to the disabled access",disabled access to the platform is very far from the shelter disabled people must go much further down a relatively narrow platform to shelter from bad weather i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i extended the shelter to the disabled access,False,False,data/images/b7514b81-c536-4195-be5b-c9e0093eb919.jpeg,True,True,none,2363.29,138.68,
28b13e8c-a8d7-4a0e-b9f9-204b9c0ac652,0f489cda-b398-4172-a173-fd2645b61c75,47.501923,8.768215,https://urbanbelonging.app/minio/photo-uploads-prod/3ec353c0-0ecf-46e7-8b17-3032a06a192a-1600.jpeg,problem,andrewdd8400,18-03-2026,"At level platform access directly from park | The pathway through the park leads directly onto the platform, where trains pass regularly at relatively high speed. There is a playground nearby and children frequently play close to the station, ride bikes etc. I’m concerned about safety, as it seems that an accident could easily lead to someone landing on the tracks | Build a chicane railing to ensure one cannot accidentally get from the park into the station",at level platform access directly from park the path through the park leads directly onto the platform where trains pass regularly at relatively high speed there is a playground nearby and children frequently play close to the station ride bikes etc i am concerned about safety as it seems that an incident could easily lead to someone landing on the tracks build a chicane railing to ensure one cannot coincidentally get from the park into the station,False,False,data/images/28b13e8c-a8d7-4a0e-b9f9-204b9c0ac652.jpeg,True,True,none,1567.2,115.63,
dacaa080-adac-4ea5-9336-8d5dad0abbdc,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/203eea3b-a03a-4497-9028-e030c5e93497-1600.jpeg,problem,nm,24-03-2026,8 Minuten Verspätung bei Ankunft. Anschlusszug ist weg.,8 minutes late on arrival connection train is gone,False,False,data/images/dacaa080-adac-4ea5-9336-8d5dad0abbdc.jpeg,True,True,too blurry,18.53,89.39,
c1fd36c1-26ae-4e98-9d57-2c243c99063f,3ca70150-c635-4492-9c37-48be77eb084b,47.49825,8.73952,https://urbanbelonging.app/minio/photo-uploads-prod/56f1ea5f-5c01-4180-87ee-71e011abacf1-1600.jpeg,problem,fabribg,25-03-2026,"Bus came late | Its raining so I guess the traffic is worse than usual. But considering that bus lines are free this shouldn't be a problem | I believe is just people that rush to get into a crowded bus due to the rain, that eventually delays it. Maybe larger roofs on bus stations",bus came late its raining so i guess the traffic is worse than usual but considering that bus lines are free this shouldn t be a problem i believe is just people that rush to get into a crowded bus due to the rain that possibly delays it maybe larger roofs on bus stations,False,False,data/images/c1fd36c1-26ae-4e98-9d57-2c243c99063f.jpeg,True,True,none,957.6,84.99,
8632d98d-440a-4fd3-a9d2-c64d1724ad4c,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.50159,8.752191,https://urbanbelonging.app/minio/photo-uploads-prod/77b5cddb-5d25-4431-aa4e-2f0f89c8638e-1600.jpeg,problem,emilie,30-03-2026,"Anzeige ausser Betrieb | Wusste nicht genau wo ich bin, wann ich wo ankomme, wie lange die reise noch geht",display of non operation didn t know exactly where i was when i arrived how long the trip still goes,False,False,data/images/8632d98d-440a-4fd3-a9d2-c64d1724ad4c.jpeg,True,True,none,1227.67,146.45,
df8a7931-654f-40ff-b161-49b509f5ec56,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.50161,8.751913,https://urbanbelonging.app/minio/photo-uploads-prod/5d57fb68-f75b-40d9-99f2-16a9fd26935a-1600.jpeg,problem,emilie,30-03-2026,Schon wieder jemand der laut seine videos und musik hört:(,someone who hears his videos and music loudly again,False,False,data/images/df8a7931-654f-40ff-b161-49b509f5ec56.jpeg,True,True,none,431.66,107.91,
25d256e0-f780-4a32-a41f-cab66c15c7d0,fa50b577-a1eb-4819-a7c1-931a34c4e2bc,47.50161,8.751913,https://urbanbelonging.app/minio/photo-uploads-prod/1fc6c7a9-326d-4b84-bb52-8ba167f73bf2-1600.jpeg,problem,emilie,30-03-2026,"Kleine Gepäckablage | In der Gepäckablage hat fast nichts Platz, nur sehr flache/schmale Sachen, alles andere muss unter dem Sitz oder auf sich selbst verstaut werden",small luggage storage in the luggage rack has almost nothing only very flat slim things everything else must be stowed under the seat or on itself,False,False,data/images/25d256e0-f780-4a32-a41f-cab66c15c7d0.jpeg,True,True,none,172.09,142.86,
9e9cf25f-779c-4e5a-b07f-94b19fdf60e0,b9f47e3e-422d-4320-81e7-d14d3ad3220f,47.49872,8.863374,https://urbanbelonging.app/minio/photo-uploads-prod/4e1fe785-bac4-42f9-9a4d-349fa7980a78-1600.jpeg,problem,fiona,19-02-2026,"Von Aadorf nach Winterthur, Stöhrung an der Bahnanlage",from aadorf to winterthur st hrung an der bahnanlage,False,False,data/images/9e9cf25f-779c-4e5a-b07f-94b19fdf60e0.jpeg,True,True,none,238.4,56.71,
032d8054-0c3d-47d7-bcd8-6cace58c775a,b35f73ff-152a-4d66-b52a-5ac0af337c97,,,https://urbanbelonging.app/minio/photo-uploads-prod/ba99e5a5-9a7a-4a53-9127-b9baae46852a-1600.jpeg,problem,csd,20-02-2026,,topic train on tracks description old fashioned steam engine train climbing steep mountainside how to resolve or strengthen regular maintenance of tracks for safety,True,True,data/images/032d8054-0c3d-47d7-bcd8-6cace58c775a.jpeg,True,True,none,573.36,147.44,topic train on tracks description old fashioned steam engine train climbing steep mountainside how to resolve or strengthen regular maintenance of tracks for safety
f1f2c7ee-4a07-4280-8455-a6f29af90935,25ce643a-b10b-464d-996a-6f41a3b85a39,47.365986,8.549174,https://urbanbelonging.app/minio/photo-uploads-prod/81477721-a372-4981-ad67-ece75f927981-1600.jpeg,problem,vicente,26-02-2026,"Display on screen not working, neither in- or outside | Unclear if the correct train was chosen on the way to Winterthur | Fix the technical problem and communicate orally",display on screen not working neither in or outside unclear if the correct train was chosen on the way to winterthur fix the technical problem and communicate orally,False,False,data/images/f1f2c7ee-4a07-4280-8455-a6f29af90935.jpeg,True,True,none,304.22,106.67,
9e913236-11b2-4269-a335-13a55d67acf9,3a161102-0dcd-4b81-bb0f-e9e5f419778b,,,https://urbanbelonging.app/minio/photo-uploads-prod/78029443-f409-482f-8878-f3bfb42c6444-1600.jpeg,problem,teri284,26-02-2026,"Wenig grün, viel verkehr, wenig alternative fussverkehre | More greenry",little green lot of traffic little alternative foot traffic more greenry at other mainstreets,False,False,data/images/9e913236-11b2-4269-a335-13a55d67acf9.jpeg,True,True,none,184.01,112.06,
90287b9b-0f86-40a6-b87b-969c6bfb20bb,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.497894,8.729684,https://urbanbelonging.app/minio/photo-uploads-prod/34b59d09-a53c-4e0a-8e10-912b18da3548-1600.jpeg,problem,miqilo,26-02-2026,"no trees, not a lot of green spaces",no trees not a lot of green spaces,False,False,data/images/90287b9b-0f86-40a6-b87b-969c6bfb20bb.jpeg,True,True,none,874.06,123.29,
8a0ef05f-0302-473a-8190-c9cd7edee563,b35f73ff-152a-4d66-b52a-5ac0af337c97,47.49909,8.72399,https://urbanbelonging.app/minio/photo-uploads-prod/8530ac15-9be2-4626-bc04-a49a0b40d064-1600.jpeg,problem,csd,26-02-2026,Not clear where we can cross,not clear where we can cross,False,False,data/images/8a0ef05f-0302-473a-8190-c9cd7edee563.jpeg,True,True,none,510.63,106.84,
f82d95ff-d2e6-4b95-a68f-4f32a6252f77,f76d6514-f7d7-4d80-a6c8-85e636d58a39,47.49915,8.724024,https://urbanbelonging.app/minio/photo-uploads-prod/9676929a-3210-4aa4-a6ab-4a4745e8a183-1600.jpeg,problem,gome,26-02-2026,Buses and people get in the way,buses and people get in the way,False,False,data/images/f82d95ff-d2e6-4b95-a68f-4f32a6252f77.jpeg,True,True,none,1206.07,89.1,
71f5cabb-8e40-4dfc-b100-3626b36a9112,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.499554,8.723764,https://urbanbelonging.app/minio/photo-uploads-prod/47cd012f-22e8-4e99-8364-3dcaec0ed14d-1600.jpeg,problem,c_real,26-02-2026,viel befahrene Kreuzung von Bussen und Querung für Fussgänger*innen | Viele Busse queeren die Kreuzung und gleichzeitig wollen viele Fussgänger*innen zum Bahnhof,busy crossing of buses and crossings for pedestrians many buses queer the intersection and at the same time many pedestrians want to reach the station,False,False,data/images/71f5cabb-8e40-4dfc-b100-3626b36a9112.jpeg,True,True,none,973.1,112.07,
39e08d74-327f-4fbe-b619-5ee31b5aabcf,ec0f0c74-720a-4714-99b3-c40b2bbae27c,47.49935,8.723828,https://urbanbelonging.app/minio/photo-uploads-prod/c9bc4ba6-eb35-4389-af5b-3c1347f5a389-1600.jpeg,problem,john,26-02-2026,Busses and people,buses and people,False,False,data/images/39e08d74-327f-4fbe-b619-5ee31b5aabcf.jpeg,True,True,none,391.04,135.84,
a591bc3e-c552-4714-a814-b7f2399c098b,3a161102-0dcd-4b81-bb0f-e9e5f419778b,,,https://urbanbelonging.app/minio/photo-uploads-prod/cc7227c7-95f1-49e8-a115-e6c1a806ab63-1600.jpeg,problem,teri284,26-02-2026,"Lots of concrete, no green | There is so much concrete and not a lot of enjoable space | More greenry",lots of concrete no green there is so much concrete and not a lot of enjoyable space more greenry zurich mainition,False,False,data/images/a591bc3e-c552-4714-a814-b7f2399c098b.jpeg,True,True,none,286.92,84.68,
6d90f15d-a311-495b-a69c-f84fa422b101,a290bc9c-f987-4a64-bdf7-9d3641c7f3e6,47.4989,8.749856,https://urbanbelonging.app/minio/photo-uploads-prod/020db122-9604-4d98-99c4-fa2a734ffaf2-1600.jpeg,problem,arejou,26-02-2026,Die unteren Veloplätze sind voll. | Das Velo hochzuhiefen ist mühsam. Viele würden das Velo wahrscheinlich neben die Veloplätze stellen. | Mehr ebenerdige Veloplätze anbieten.,the lower cycling pitches are full to lift up the bike is laborious many would probably put the bike next to the bike places offer more ground level cycling pitches there are double storey bicycle parking spaces in many places mostly the upper floor is very little used,False,False,data/images/6d90f15d-a311-495b-a69c-f84fa422b101.jpeg,True,True,none,1909.23,138.48,
e6f16fd7-c4a5-4728-bfb7-80b8d2a809b6,3a161102-0dcd-4b81-bb0f-e9e5f419778b,,,https://urbanbelonging.app/minio/photo-uploads-prod/4a0c0f39-34ec-4418-816b-b7af955d22cd-1600.jpeg,problem,teri284,26-02-2026,To much cable in the sky | You cant see the beautyful trainstation because of all the cables | Less cable,to much cable in the sky you cant see the beautiful trainstation because of all the cables less cable centeal spots like in zurich centeal bellevue albisriederplatz erc,False,False,data/images/e6f16fd7-c4a5-4728-bfb7-80b8d2a809b6.jpeg,True,True,none,665.13,125.53,
349d7156-85d1-488e-8bdd-fd8541e893e9,5ba273cb-497d-469b-8f94-e70621ed7d8e,47.49771,8.726784,https://urbanbelonging.app/minio/photo-uploads-prod/2facfec2-bb6d-4c41-bfdf-f018ff79676e-1600.jpeg,problem,pascal,26-02-2026,The crossing of buses people and cars is in the early houers really chaosmatic | You never know if you can cross safely,the crossing of buses people and cars is in the early hours really chaotic you never know if you can cross safely,False,False,data/images/349d7156-85d1-488e-8bdd-fd8541e893e9.jpeg,True,True,none,736.72,102.86,
24b4ab6a-ed49-4c15-aa3d-7bbe332b39d4,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.49951,8.723614,https://urbanbelonging.app/minio/photo-uploads-prod/c3166007-86b2-4d89-a3f9-e6b34fee7d87-1600.jpeg,problem,c_real,26-02-2026,"dunkler nicht einladender Aufenthaltsbereich | Im Untergeschoss vom Bahnhof befindet sich dieser nicht einladender Aufenthaltsbereich. Schlechtes Licht, keine Sitzmöglichkeit, keine Begrünnung oder sonstige Kreativen Elemente. Die Tische sind oft beschmutzt. Der Bereich lädt nicht zum verweilen ein. | Mit einer Aufwertung, z.B. einer Soft Renovation.",dark non hospitable area in the basement of the station is this non hospitable area bad light no seating no greening or other creative elements the tables are often stained the area does not invite you to linger with an upgrade e g a soft renovation,False,False,data/images/24b4ab6a-ed49-4c15-aa3d-7bbe332b39d4.jpeg,True,True,none,57.5,126.2,
34dbca9c-e4b9-4540-95b0-3117df157fcb,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.499405,8.72387,https://urbanbelonging.app/minio/photo-uploads-prod/7f8246a8-984b-4bbd-84f8-86489ea81bb0-1600.jpeg,problem,miqilo,26-02-2026,"Pre Information about bus departures | wenn man mit dem Zug ankommt, ist es schwierig sich einen schnellen Überblick über die Abfahrenden Busse zu machen. Wenn man wenig Zeit hat kann das entscheidend sein | Die Abfahrten in den nächsten 2' deutlich grösser auf dem Screen erscheinen lassen. so wird man schneller darauf hingewiesen, dass man sich beeilen muss und sieht sofort an welcher Kante der Bus fährt",pre information about bus departments when you arrive by train it is difficult to get a quick overview of the departing buses if you have little time this can be crucial let the departures in the next 2 appear significantly larger on the screen so you will be pointed out faster that you have to hurry and immediately see which edge the bus is driving at,False,False,data/images/34dbca9c-e4b9-4540-95b0-3117df157fcb.jpeg,True,True,none,699.69,134.0,
41b9bddb-4841-4531-ae90-0b4d41c08729,91e2a0f6-184f-4766-85ac-d2c9112999a1,47.498806,8.724359,https://urbanbelonging.app/minio/photo-uploads-prod/0afa0185-0717-4033-92f5-5577d13c1c59-1600.jpeg,problem,philemon,26-02-2026,Trucks take space | Two trucks (come a third one later) were on the sidewalk and on the place. There unloaded. It has less space to walk and it doesn't feel safe. | Make a place to unloed.,trucks take space two trucks come a third one later were on the sidewalk and on the place there unloaded it has less space to walk and it doesn t feel safe make a place to unloed,False,False,data/images/41b9bddb-4841-4531-ae90-0b4d41c08729.jpeg,True,True,none,1566.53,105.4,
59c4cc96-443a-4ff7-ac08-adf83388e916,22a29234-a68b-40b5-aefa-304c5be7a313,47.49944,8.723951,https://urbanbelonging.app/minio/photo-uploads-prod/4fd011c8-3fd8-4da6-8b43-3b73be00e503-1600.jpeg,problem,mountainpixel,26-02-2026,Taxis in th way | When going to the bus station you always have to walk trough these Taxis. A bit dangerous and just annoying. Wrong place for them to wait. | Move them to a different location!,taxis in th way when going to the bus station you always have to walk through these taxis a bit dangerous and just annoying wrong place for them to wait move them to a different location,False,False,data/images/59c4cc96-443a-4ff7-ac08-adf83388e916.jpeg,True,True,none,765.47,110.41,
39d7e9e3-3374-4000-9504-3fb55eee219f,22a29234-a68b-40b5-aefa-304c5be7a313,47.49958,8.723718,https://urbanbelonging.app/minio/photo-uploads-prod/c438a270-dfe8-42e8-abd0-d6a721f9b772-1600.jpeg,problem,mountainpixel,26-02-2026,People wait here and block the passage to the train station | Move the departure board to somewhere else,people wait here and block the passage to the train station move the department board to somewhere else,False,False,data/images/39d7e9e3-3374-4000-9504-3fb55eee219f.jpeg,True,True,none,167.67,109.86,
e04589d1-0cc0-436d-90d8-db9dcd3564f1,f7265e2e-c36e-4259-9245-844b56330a2c,,,https://urbanbelonging.app/minio/photo-uploads-prod/47227953-c191-4e04-844a-76a8db52715b-1600.jpeg,problem,oli,26-02-2026,"When is bad weather (raining ) it is not possible walk dry to the buses | The roff can be sleppery and it is very ("" müesam"") | Make a greater roof, chanching the design, it is not vedy easy to change.",when is bad weather raining it is not possible walk dry to the buses the roff can be sleeppery and it is very m esam make a greater roof chanting the design it is not vedy easy to change,False,False,data/images/e04589d1-0cc0-436d-90d8-db9dcd3564f1.jpeg,True,True,none,985.04,118.02,
3fbd0d32-a94a-49eb-a19a-dca70bf7b5c3,22a29234-a68b-40b5-aefa-304c5be7a313,47.499237,8.723927,https://urbanbelonging.app/minio/photo-uploads-prod/73d466d5-2587-4830-8a9e-d84629578ecd-1600.jpeg,problem,mountainpixel,26-02-2026,"Confusing crossing | Difficult crossing with busses and taxi. I see a lot of ""close"" calls here. | honestly no idea",confusing crossing difficult crossing with buses and taxi i see a lot of close calls here honestly no idea,False,False,data/images/3fbd0d32-a94a-49eb-a19a-dca70bf7b5c3.jpeg,True,True,none,868.53,107.55,
5791ae04-8ed4-431d-8681-fc7e1a0ab1ae,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/fb7083df-d40c-49a2-b435-e25d40792097-1600.jpeg,problem,xolivier,26-02-2026,Not exactly levelboarding | Not convinient | Rise plattforms,not accurately levelboarding not convinient rise platforms,False,False,data/images/5791ae04-8ed4-431d-8681-fc7e1a0ab1ae.jpeg,True,True,none,1241.2,112.82,
6e1d2719-8566-4e0f-99a4-3bf2defe3964,3a161102-0dcd-4b81-bb0f-e9e5f419778b,,,https://urbanbelonging.app/minio/photo-uploads-prod/8132ecbc-281c-4ca7-92ee-53d83893005f-1600.jpeg,problem,teri284,26-02-2026,"Taxis sind im Weg | Um zum Bisbahnhof zu kommen muss man durch die Taxis laufen | Ja, man soll den Taxistand verschieben",taxis are in the way to get to the station you have to walk through the taxis yes you have to move the taxi stand,False,False,data/images/6e1d2719-8566-4e0f-99a4-3bf2defe3964.jpeg,True,True,none,189.48,91.46,
0eb46ba4-3cc4-4b5c-b25f-03277afc382d,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.49969,8.723607,https://urbanbelonging.app/minio/photo-uploads-prod/2978f1e3-8eca-4c58-b1c1-b6e5f881d489-1600.jpeg,problem,miqilo,26-02-2026,Abfahrtsinformationen sind doppelt vorhanden | hier sind zwei abfahrtsbildschirme und beim anderen Eingang (Stadttor) hat es keinen Bildschirm. Die Abfahrten sind auch nicht ersichtlich vom Busterminal her,departure information is available twice here are two departure screens and at the other entrance city gate there is no screen the departures are also not visible from the bus terminal,False,False,data/images/0eb46ba4-3cc4-4b5c-b25f-03277afc382d.jpeg,True,True,none,1206.2,118.59,
304197d5-d126-4f98-90d9-f51b9c5b393e,91e2a0f6-184f-4766-85ac-d2c9112999a1,47.500397,8.730626,https://urbanbelonging.app/minio/photo-uploads-prod/64db3b4d-f3a4-4f53-878c-6f4cac426da7-1600.jpeg,problem,philemon,26-02-2026,Tür geht auf auf die Kunden | Es blokiert das Tür und macht viel Lärm. | Türen die nach draussen öffnen.,door opens to customers it blocks the door and makes a lot of noise doors that open outside,False,False,data/images/304197d5-d126-4f98-90d9-f51b9c5b393e.jpeg,True,True,none,334.68,112.18,
148ab6cc-1ebd-4590-a75d-6d8f8ca6cfaf,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/3db19d53-4384-41e9-b366-9f1363024763-1600.jpeg,problem,xolivier,26-02-2026,"Not friendly, feels not safe | Due to wide lanes speeding is encouraged. | Makes the road smaller, make the sidewalks and bycicle path wider.",not friendly feels not safe due to wide lanes speeding is encouraged makes the road maller make the sidewalks and bycicle path,False,False,data/images/148ab6cc-1ebd-4590-a75d-6d8f8ca6cfaf.jpeg,True,True,none,1656.25,108.84,
ff6f45f7-1e93-41c2-a954-b12e21737749,ec0f0c74-720a-4714-99b3-c40b2bbae27c,47.49873,8.750703,https://urbanbelonging.app/minio/photo-uploads-prod/668be960-e4e2-4d07-aeea-d7695be16790-1600.jpeg,problem,john,26-02-2026,"No way for bikes to cross the the train station, but they are working on it at the moment.",no way for bikes to cross the train station but they are working on it at the moment,False,False,data/images/ff6f45f7-1e93-41c2-a954-b12e21737749.jpeg,True,True,none,334.67,121.05,
32e83019-8576-426b-970f-8bdd7ca28ef9,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/f075a9b1-cd67-40f8-a8aa-57784a52e7fa-1600.jpeg,problem,xolivier,26-02-2026,"Not friendly | Smog.
Noise. | Locate out of town.",not friendly smog noise locate out of town,False,False,data/images/32e83019-8576-426b-970f-8bdd7ca28ef9.jpeg,True,True,none,1069.07,117.4,
76581b3d-9cf8-4a3a-b9dc-ab69b403b904,f76d6514-f7d7-4d80-a6c8-85e636d58a39,47.498714,8.750609,https://urbanbelonging.app/minio/photo-uploads-prod/feac0950-9f02-4a5d-a219-08cb138602a7-1600.jpeg,problem,gome,26-02-2026,Bike riders lose a lot of time crossing the railway tracks as they have to walk in the subway,bike riders loose a lot of time crossing the railway tracks as they have to walk in the subway,False,False,data/images/76581b3d-9cf8-4a3a-b9dc-ab69b403b904.jpeg,True,True,none,1769.81,108.97,
0d0595f0-9da2-48a1-b39c-1007e8db6702,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/060e0bac-1b7b-4283-9fcb-e1adc336dc06-1600.jpeg,problem,xolivier,26-02-2026,"Weird structure, very plain. | Does not upgrade the view of the street. | Replace with greener things.",weird structure very plain does not upgrade the view of the street replace with greener things,False,False,data/images/0d0595f0-9da2-48a1-b39c-1007e8db6702.jpeg,True,True,none,1108.37,118.15,
dc1dc5fb-5468-497c-9614-20acf691eacb,a290bc9c-f987-4a64-bdf7-9d3641c7f3e6,47.49911,8.750984,https://urbanbelonging.app/minio/photo-uploads-prod/a6024171-49a4-4e4c-b4ab-1079bd18dd35-1600.jpeg,problem,arejou,26-02-2026,"Keine Abfalltrennung | Wer Wert auf Abfalltrennung legt, benutzt diese Eimer ungerne. | Durch getrennte Mehrfachabfalleimer ersetzen.",no waste separation those who value waste separation do not like to use these buckets replace with separate multi waste buckets at small stations there is almost never waste separation especially pet bottles i often dispose of at stations but if the separation is missing i prefer to take it with me to the next big station,False,False,data/images/dc1dc5fb-5468-497c-9614-20acf691eacb.jpeg,True,True,none,2534.84,122.61,
204ea51e-14ca-4fe3-a143-cc7f390240cb,5ba273cb-497d-469b-8f94-e70621ed7d8e,47.4993,8.72136,https://urbanbelonging.app/minio/photo-uploads-prod/2b49a3f3-1ec8-467c-8f28-6905626ee7e2-1600.jpeg,problem,pascal,26-02-2026,Hard to find if you are in a rush,hard to find if you are in a rush,False,False,data/images/204ea51e-14ca-4fe3-a143-cc7f390240cb.jpeg,True,True,none,1540.83,89.35,
